x,y,label
174,343,M
172,342,M
173,346,M
171,346,M
170,344,M
170,344,M
166,334,M
170,334,M
179,290,M
182,264,M
182,262,M
183,238,M
183,237,M
185,216,M
188,215,M
202,196,M
207,196,M
207,196,M
212,212,M
210,211,M
214,231,M
215,234,M
222,282,M
223,289,M
226,287,M
231,280,M
230,281,M
230,264,M
228,263,M
244,247,M
246,245,M
258,219,M
268,206,M
269,205,M
278,200,M
277,199,M
284,201,M
284,201,M
290,220,M
289,219,M
290,276,M
289,314,M
295,317,M
294,339,M
296,337,M
292,358,M
292,359,M
293,367,M
292,366,M
297,360,M
