x,y,label
463,110,Y
462,111,Y
462,113,Y
462,116,Y
462,118,Y
465,126,Y
468,134,Y
470,144,Y
474,155,Y
482,166,Y
488,176,Y
494,185,Y
498,191,Y
502,197,Y
507,200,Y
510,199,Y
511,198,Y
513,194,Y
514,187,Y
517,179,Y
517,172,Y
521,167,Y
523,163,Y
524,158,Y
530,153,Y
530,146,Y
531,139,Y
531,134,Y
532,133,Y
532,133,Y
532,132,Y
529,129,Y
529,132,Y
531,135,Y
529,135,Y
528,135,Y
527,136,Y
531,145,Y
526,147,Y
524,146,Y
520,153,Y
516,162,Y
517,159,Y
510,171,Y
500,193,Y
495,206,Y
494,225,Y
493,244,Y
494,258,Y
500,281,Y
493,292,Y
496,299,Y
498,315,Y
497,315,Y
498,320,Y
499,328,Y
502,335,Y
501,339,Y
