x,y,label
354,165,D
354,165,D
355,165,D
357,166,D
357,165,D
360,170,D
366,181,D
364,181,D
368,197,D
374,244,D
375,245,D
379,292,D
386,371,D
388,374,D
387,387,D
385,390,D
383,388,D
388,398,D
384,387,D
387,390,D
370,349,D
362,320,D
353,283,D
353,284,D
353,258,D
354,259,D
351,236,D
351,214,D
353,211,D
359,192,D
377,179,D
378,178,D
399,173,D
431,176,D
450,186,D
451,187,D
471,210,D
471,209,D
481,234,D
478,267,D
479,266,D
470,295,D
449,319,D
448,308,D
425,330,D
395,345,D
395,367,D
397,368,D
361,340,D
349,341,D
350,341,D
344,341,D
344,342,D
338,341,D
336,339,D
336,339,D
334,339,D
333,338,D
332,338,D
332,338,D
