x,y,label
501,111,S
501,111,S
499,111,S
498,111,S
499,111,S
496,111,S
495,111,S
490,111,S
481,111,S
479,111,S
465,112,S
465,114,S
438,115,S
440,116,S
440,116,S
422,121,S
422,122,S
409,131,S
410,132,S
399,146,S
404,162,S
403,162,S
411,172,S
410,173,S
424,177,S
424,178,S
423,178,S
444,181,S
448,182,S
461,183,S
460,184,S
478,184,S
494,193,S
498,193,S
506,200,S
506,199,S
514,206,S
513,206,S
512,205,S
516,223,S
517,224,S
513,242,S
514,240,S
504,252,S
483,259,S
483,261,S
468,265,S
472,267,S
472,266,S
429,276,S
433,274,S
432,278,S
432,276,S
423,281,S
428,280,S
422,280,S
425,282,S
423,282,S
