x,y,label
393,294,M
392,295,M
391,296,M
391,298,M
389,292,M
389,292,M
393,279,M
393,279,M
396,259,M
397,255,M
414,190,M
423,160,M
427,152,M
439,127,M
443,128,M
446,120,M
449,119,M
454,148,M
459,172,M
456,174,M
469,211,M
466,205,M
471,232,M
467,231,M
470,233,M
473,232,M
473,211,M
475,189,M
477,190,M
480,171,M
479,168,M
484,154,M
485,158,M
495,147,M
501,156,M
498,157,M
506,182,M
505,182,M
529,212,M
600,333,M
581,328,M
585,341,M
569,268,M
570,278,M
585,305,M
583,318,M
582,296,M
583,298,M
585,307,M
571,278,M
594,316,M
567,273,M
