x,y,label
447,130,T
446,129,T
447,133,T
446,132,T
446,139,T
447,140,T
442,165,T
442,167,T
447,183,T
449,182,T
458,214,T
457,217,T
455,236,T
457,237,T
456,265,T
459,263,T
463,288,T
465,294,T
470,303,T
473,301,T
472,306,T
474,301,T
472,302,T
470,303,T
468,298,T
465,297,T
463,285,T
463,286,T
459,262,T
458,262,T
453,241,T
455,242,T
455,229,T
458,229,T
450,211,T
453,214,T
447,196,T
448,197,T
441,184,T
443,184,T
438,179,T
440,181,T
431,176,T
432,178,T
428,175,T
426,175,T
422,170,T
421,173,T
417,164,T
414,166,T
410,162,T
409,161,T
398,159,T
395,156,T
384,157,T
382,155,T
362,156,T
360,155,T
345,160,T
345,162,T
335,159,T
335,161,T
335,159,T
334,162,T
335,160,T
336,159,T
344,159,T
343,158,T
359,152,T
355,152,T
383,151,T
381,154,T
407,150,T
404,149,T
433,146,T
433,145,T
461,147,T
461,145,T
480,148,T
480,150,T
494,150,T
494,149,T
499,150,T
501,150,T
501,149,T
501,150,T
499,149,T
