x,y,label
255,121,T
255,122,T
255,122,T
255,124,T
254,124,T
255,129,T
255,130,T
258,140,T
257,140,T
265,163,T
266,163,T
264,205,T
265,202,T
260,238,T
260,236,T
256,274,T
258,273,T
252,303,T
253,303,T
251,325,T
251,325,T
250,340,T
248,340,T
252,351,T
252,352,T
253,350,T
253,351,T
252,346,T
253,346,T
253,333,T
252,333,T
255,311,T
253,316,T
253,287,T
251,288,T
255,259,T
255,259,T
256,232,T
257,231,T
259,208,T
260,206,T
259,187,T
259,187,T
262,174,T
263,172,T
261,161,T
261,158,T
260,154,T
260,153,T
260,149,T
260,150,T
258,147,T
258,146,T
256,145,T
256,144,T
247,144,T
246,142,T
230,146,T
230,143,T
215,147,T
217,145,T
201,149,T
201,146,T
190,150,T
190,149,T
186,149,T
186,149,T
186,147,T
186,147,T
187,146,T
189,145,T
196,144,T
197,143,T
209,145,T
209,143,T
224,143,T
224,141,T
244,142,T
244,143,T
270,144,T
270,143,T
291,144,T
294,144,T
316,142,T
316,143,T
334,142,T
333,142,T
348,140,T
347,142,T
363,141,T
363,145,T
370,145,T
370,146,T
372,147,T
371,147,T
369,146,T
370,146,T
