x,y,label
267,139,B
268,131,B
267,130,B
269,124,B
272,120,B
271,120,B
273,120,B
276,127,B
276,126,B
275,145,B
270,191,B
271,191,B
276,338,B
264,386,B
260,385,B
261,387,B
259,368,B
255,280,B
271,301,B
252,240,B
253,236,B
255,204,B
273,163,B
278,163,B
322,122,B
353,104,B
355,102,B
379,104,B
402,131,B
379,156,B
378,157,B
341,182,B
294,211,B
295,209,B
278,226,B
278,228,B
275,229,B
283,218,B
284,218,B
305,199,B
336,186,B
370,176,B
371,177,B
418,171,B
456,185,B
455,182,B
480,209,B
482,206,B
484,237,B
467,287,B
464,284,B
441,345,B
418,350,B
374,344,B
374,344,B
344,353,B
319,349,B
318,348,B
307,341,B
301,333,B
300,333,B
298,327,B
298,327,B
297,322,B
296,318,B
296,316,B
295,316,B
290,315,B
287,316,B
286,315,B
279,316,B
281,317,B
