x,y,label
271,332,D
274,331,D
273,332,D
274,332,D
274,334,D
275,334,D
276,335,D
280,336,D
290,335,D
289,333,D
304,332,D
304,330,D
319,328,D
340,323,D
340,323,D
360,312,D
383,324,D
389,290,D
390,294,D
402,275,D
407,259,D
407,259,D
409,244,D
403,230,D
404,231,D
394,216,D
394,217,D
379,207,D
365,199,D
351,193,D
352,191,D
336,187,D
323,187,D
323,188,D
302,182,D
290,183,D
287,183,D
278,184,D
278,183,D
272,186,D
267,188,D
265,189,D
265,188,D
263,191,D
263,201,D
263,201,D
262,221,D
262,251,D
263,252,D
264,281,D
265,306,D
263,307,D
265,335,D
260,357,D
259,353,D
255,367,D
254,369,D
256,368,D
253,370,D
255,369,D
253,368,D
254,367,D
253,365,D
