x,y,label
446,163,P
441,147,P
440,150,P
438,143,P
439,142,P
437,159,P
438,157,P
438,156,P
437,156,P
472,308,P
472,323,P
478,339,P
477,329,P
450,345,P
442,345,P
442,348,P
440,351,P
447,332,P
452,339,P
451,337,P
451,340,P
423,251,P
417,232,P
421,230,P
420,231,P
430,199,P
434,189,P
435,186,P
434,188,P
462,168,P
463,168,P
464,169,P
464,169,P
495,172,P
498,175,P
499,175,P
497,174,P
525,210,P
526,213,P
525,215,P
525,215,P
514,235,P
513,233,P
513,232,P
514,232,P
485,238,P
483,238,P
483,238,P
483,239,P
