x,y,label
493,150,T
495,151,T
495,151,T
496,154,T
495,154,T
496,160,T
496,161,T
498,173,T
497,174,T
498,174,T
497,185,T
496,189,T
499,213,T
498,234,T
497,233,T
501,257,T
501,256,T
511,281,T
511,282,T
522,309,T
523,305,T
525,306,T
526,315,T
528,316,T
528,317,T
527,313,T
528,312,T
520,296,T
521,297,T
516,271,T
514,272,T
508,249,T
508,249,T
509,251,T
505,227,T
504,226,T
496,208,T
491,189,T
489,186,T
483,176,T
483,177,T
478,170,T
478,170,T
477,171,T
470,166,T
469,165,T
465,165,T
464,164,T
452,162,T
429,158,T
427,159,T
407,157,T
404,159,T
390,159,T
388,159,T
386,159,T
378,159,T
378,160,T
378,158,T
379,159,T
386,156,T
398,156,T
396,156,T
419,158,T
414,155,T
414,156,T
443,159,T
442,158,T
463,161,T
462,161,T
475,162,T
475,162,T
499,161,T
510,161,T
511,161,T
513,160,T
513,159,T
513,159,T
514,159,T
514,160,T
517,161,T
516,160,T
518,162,T
517,160,T
522,161,T
528,163,T
528,162,T
539,163,T
538,164,T
539,164,T
546,163,T
545,163,T
552,163,T
550,161,T
552,162,T
553,162,T
553,161,T
