x,y,label
218,249,E
213,249,E
213,251,E
208,252,E
205,254,E
201,255,E
202,257,E
197,256,E
189,256,E
190,258,E
182,257,E
172,257,E
171,259,E
163,258,E
162,260,E
154,260,E
148,262,E
143,264,E
144,265,E
142,267,E
141,272,E
140,272,E
141,276,E
142,281,E
141,281,E
143,284,E
145,286,E
144,286,E
146,288,E
147,289,E
146,288,E
151,290,E
154,290,E
155,288,E
162,288,E
170,288,E
170,286,E
179,287,E
188,286,E
189,285,E
196,284,E
202,284,E
202,282,E
204,282,E
204,281,E
204,281,E
202,281,E
198,281,E
198,282,E
190,283,E
184,286,E
184,287,E
178,285,E
173,285,E
170,287,E
170,287,E
168,288,E
167,288,E
166,291,E
165,295,E
164,294,E
164,301,E
163,307,E
163,307,E
165,314,E
168,318,E
171,321,E
171,321,E
173,323,E
174,323,E
176,324,E
182,324,E
183,323,E
189,322,E
197,320,E
198,319,E
206,317,E
213,317,E
217,315,E
217,315,E
221,315,E
222,315,E
223,315,E
223,314,E
222,314,E
