x,y,label
205,206,W
206,206,W
207,207,W
206,207,W
210,213,W
209,212,W
210,221,W
207,220,W
216,230,W
214,232,W
226,244,W
234,262,W
231,264,W
240,276,W
238,280,W
236,278,W
241,289,W
241,290,W
243,297,W
240,299,W
241,302,W
241,301,W
244,302,W
249,299,W
248,294,W
253,290,W
251,284,W
254,287,W
262,277,W
261,274,W
269,262,W
267,260,W
279,245,W
277,243,W
286,226,W
293,215,W
293,212,W
294,211,W
295,206,W
295,205,W
297,205,W
295,205,W
298,209,W
297,210,W
298,218,W
299,216,W
305,227,W
310,243,W
307,244,W
308,243,W
317,258,W
314,261,W
322,271,W
323,269,W
330,277,W
331,278,W
335,282,W
334,283,W
335,286,W
336,286,W
337,285,W
339,286,W
339,283,W
339,283,W
341,276,W
337,279,W
338,272,W
337,270,W
345,254,W
343,254,W
348,241,W
347,241,W
355,224,W
352,225,W
360,211,W
358,211,W
367,201,W
366,202,W
371,196,W
370,197,W
370,193,W
368,194,W
367,194,W
369,193,W
366,193,W
