x,y,label
175,135,Y
174,135,Y
175,136,Y
175,136,Y
174,139,Y
174,140,Y
176,141,Y
178,144,Y
182,148,Y
185,154,Y
190,158,Y
196,163,Y
202,167,Y
206,175,Y
210,179,Y
212,182,Y
215,185,Y
216,187,Y
218,189,Y
219,189,Y
220,187,Y
221,185,Y
221,181,Y
222,179,Y
227,170,Y
232,161,Y
237,155,Y
244,147,Y
252,140,Y
256,134,Y
262,129,Y
265,124,Y
267,122,Y
268,122,Y
268,122,Y
268,123,Y
266,124,Y
265,126,Y
262,130,Y
262,135,Y
256,138,Y
253,144,Y
248,149,Y
245,156,Y
239,165,Y
235,176,Y
233,190,Y
232,188,Y
221,214,Y
218,226,Y
215,236,Y
210,246,Y
205,261,Y
201,275,Y
197,287,Y
194,297,Y
191,303,Y
189,306,Y
189,306,Y
188,308,Y
189,310,Y
187,309,Y
187,308,Y
186,309,Y
186,307,Y
187,306,Y
189,304,Y
