x,y,label
353,162,M
353,161,M
353,161,M
359,169,M
362,185,M
361,187,M
364,203,M
364,205,M
364,238,M
365,235,M
367,272,M
370,271,M
374,308,M
371,306,M
378,311,M
380,288,M
380,287,M
378,262,M
380,258,M
371,228,M
374,225,M
369,208,M
370,208,M
376,184,M
383,181,M
383,181,M
394,187,M
394,189,M
405,205,M
405,203,M
419,224,M
419,226,M
446,266,M
457,272,M
455,271,M
462,266,M
459,267,M
468,250,M
465,251,M
478,217,M
487,207,M
485,207,M
496,201,M
493,202,M
499,199,M
499,199,M
503,212,M
502,211,M
516,254,M
523,285,M
526,284,M
534,313,M
541,326,M
535,324,M
531,322,M
537,325,M
