x,y,label
323,133,S
324,132,S
324,132,S
327,130,S
327,130,S
328,130,S
328,131,S
327,130,S
327,129,S
322,127,S
321,130,S
309,133,S
308,131,S
292,138,S
291,139,S
272,142,S
271,148,S
262,146,S
260,146,S
250,160,S
247,158,S
240,174,S
242,171,S
244,189,S
247,183,S
243,199,S
244,200,S
258,215,S
256,211,S
273,227,S
275,229,S
294,239,S
294,241,S
319,249,S
316,253,S
344,259,S
346,259,S
366,271,S
369,273,S
382,288,S
382,286,S
376,306,S
380,305,S
363,316,S
358,312,S
336,323,S
335,322,S
314,325,S
317,324,S
301,323,S
303,321,S
290,318,S
289,319,S
285,317,S
283,316,S
285,315,S
