x,y,label
321,277,A
322,277,A
322,277,A
322,277,A
324,278,A
324,278,A
323,279,A
321,280,A
321,280,A
317,281,A
312,281,A
312,282,A
305,284,A
297,284,A
297,284,A
289,285,A
281,287,A
281,286,A
274,286,A
269,287,A
269,287,A
264,287,A
259,290,A
259,291,A
255,292,A
249,295,A
249,295,A
243,298,A
238,301,A
237,299,A
232,303,A
227,301,A
221,299,A
221,300,A
214,298,A
213,298,A
209,295,A
207,293,A
206,294,A
207,291,A
210,288,A
210,289,A
213,288,A
216,288,A
220,286,A
220,287,A
224,284,A
224,283,A
223,284,A
221,285,A
221,284,A
217,285,A
211,287,A
211,288,A
201,296,A
187,314,A
170,333,A
170,334,A
152,361,A
139,381,A
139,380,A
133,390,A
132,389,A
129,387,A
135,371,A
135,372,A
163,323,A
185,291,A
211,244,A
212,235,A
230,197,A
260,154,A
268,148,A
293,121,A
313,106,A
313,105,A
329,93,A
332,92,A
346,85,A
361,85,A
376,94,A
376,94,A
392,115,A
429,165,A
427,166,A
608,512,A
589,488,A
558,470,A
569,472,A
570,470,A
499,415,A
531,426,A
335,307,A
307,289,A
301,289,A
273,279,A
251,274,A
252,275,A
237,276,A
229,276,A
227,276,A
225,276,A
229,278,A
228,277,A
235,277,A
255,274,A
277,273,A
277,272,A
306,270,A
308,270,A
339,271,A
367,274,A
367,272,A
391,273,A
404,274,A
404,274,A
408,274,A
408,274,A
407,274,A
