x,y,label
383,134,Z
382,134,Z
381,135,Z
382,135,Z
386,135,Z
392,135,Z
402,133,Z
399,135,Z
412,134,Z
423,135,Z
434,137,Z
446,135,Z
455,137,Z
464,138,Z
480,137,Z
482,138,Z
485,139,Z
486,141,Z
487,139,Z
487,139,Z
486,141,Z
484,143,Z
482,145,Z
477,147,Z
468,151,Z
461,156,Z
439,170,Z
431,177,Z
421,183,Z
420,182,Z
414,190,Z
407,197,Z
400,204,Z
395,206,Z
393,211,Z
390,213,Z
389,216,Z
391,215,Z
398,214,Z
399,214,Z
404,213,Z
413,212,Z
424,210,Z
435,209,Z
446,210,Z
458,208,Z
468,209,Z
478,210,Z
487,211,Z
491,211,Z
492,212,Z
493,212,Z
493,213,Z
493,213,Z
493,214,Z
493,212,Z
493,211,Z
