x,y,label
243,176,D
244,171,D
243,170,D
242,172,D
241,172,D
241,174,D
240,182,D
241,183,D
238,194,D
238,194,D
233,223,D
232,262,D
230,259,D
242,289,D
246,356,D
240,383,D
239,380,D
238,395,D
239,390,D
239,391,D
241,377,D
242,376,D
246,349,D
236,325,D
234,323,D
228,290,D
226,271,D
229,250,D
229,251,D
231,233,D
234,214,D
234,213,D
242,196,D
252,184,D
253,182,D
267,173,D
267,173,D
285,172,D
309,177,D
329,180,D
329,181,D
344,199,D
358,225,D
357,225,D
368,249,D
369,290,D
372,291,D
358,325,D
358,325,D
345,350,D
319,367,D
292,376,D
293,372,D
274,377,D
260,381,D
251,384,D
240,383,D
235,380,D
235,380,D
229,377,D
229,374,D
228,375,D
227,372,D
230,370,D
230,370,D
230,368,D
