x,y,label
410,155,X
408,155,X
409,155,X
411,157,X
411,157,X
415,158,X
415,160,X
427,169,X
427,167,X
442,179,X
442,183,X
457,187,X
457,189,X
475,204,X
481,204,X
497,216,X
499,214,X
505,218,X
509,218,X
530,229,X
514,226,X
522,230,X
528,230,X
530,232,X
531,229,X
538,226,X
538,229,X
535,221,X
531,221,X
542,215,X
542,212,X
539,198,X
535,199,X
540,188,X
539,186,X
541,181,X
544,183,X
539,175,X
540,173,X
542,171,X
544,172,X
541,167,X
539,165,X
538,162,X
537,159,X
535,158,X
535,159,X
533,157,X
532,159,X
525,162,X
521,164,X
525,163,X
501,192,X
493,185,X
485,204,X
484,202,X
464,213,X
462,217,X
449,228,X
453,228,X
443,232,X
444,233,X
445,233,X
439,234,X
437,234,X
439,236,X
436,235,X
436,234,X
