x,y,label
416,173,R
416,162,R
415,161,R
417,159,R
417,159,R
419,166,R
418,165,R
421,190,R
424,219,R
426,221,R
447,315,R
449,319,R
449,318,R
446,334,R
448,334,R
448,337,R
451,335,R
450,336,R
449,336,R
442,285,R
426,240,R
424,229,R
424,230,R
421,207,R
423,205,R
423,186,R
425,183,R
441,164,R
443,162,R
467,162,R
468,161,R
493,172,R
502,196,R
503,195,R
501,196,R
502,217,R
504,217,R
490,236,R
491,235,R
459,245,R
459,245,R
445,250,R
444,251,R
446,253,R
446,253,R
460,262,R
458,261,R
485,291,R
486,294,R
509,315,R
511,312,R
527,326,R
527,317,R
538,323,R
536,321,R
521,318,R
