x,y,label
359,177,V
359,177,V
359,177,V
359,176,V
358,177,V
358,178,V
358,179,V
361,183,V
361,183,V
365,198,V
363,200,V
372,219,V
385,248,V
388,251,V
387,249,V
386,271,V
386,271,V
393,276,V
393,276,V
398,284,V
396,284,V
394,288,V
391,290,V
393,289,V
393,289,V
397,284,V
398,284,V
400,279,V
401,279,V
425,251,V
421,245,V
423,238,V
422,236,V
427,219,V
428,219,V
429,212,V
430,210,V
434,207,V
433,206,V
437,203,V
437,204,V
439,202,V
440,202,V
442,202,V
442,201,V
443,202,V
443,202,V
442,201,V
443,202,V
439,202,V
