x,y,label
235,195,J
235,195,J
234,194,J
237,193,J
237,190,J
237,190,J
256,191,J
273,190,J
275,191,J
294,192,J
294,189,J
325,192,J
360,195,J
361,194,J
361,194,J
406,192,J
413,193,J
414,192,J
409,194,J
409,194,J
393,196,J
392,196,J
353,195,J
341,196,J
342,196,J
334,195,J
334,195,J
332,195,J
332,195,J
336,205,J
341,219,J
342,219,J
346,247,J
346,246,J
348,282,J
346,281,J
361,327,J
361,328,J
342,375,J
324,380,J
324,381,J
316,373,J
309,377,J
293,361,J
294,360,J
268,324,J
271,311,J
272,310,J
265,302,J
266,304,J
