x,y,label
346,340,A
346,342,A
348,344,A
351,346,A
351,345,A
353,347,A
353,349,A
353,349,A
353,352,A
353,352,A
351,353,A
347,355,A
347,355,A
342,356,A
335,357,A
329,357,A
328,357,A
324,356,A
322,354,A
322,354,A
321,351,A
321,351,A
323,347,A
325,343,A
325,342,A
327,340,A
329,338,A
330,337,A
331,338,A
331,338,A
332,338,A
332,338,A
333,338,A
334,340,A
334,340,A
335,340,A
335,340,A
336,340,A
338,340,A
340,340,A
341,341,A
341,339,A
342,339,A
342,338,A
340,337,A
340,336,A
340,336,A
339,335,A
339,334,A
338,334,A
339,333,A
337,334,A
338,334,A
337,335,A
335,338,A
335,338,A
333,338,A
332,338,A
331,338,A
331,337,A
332,336,A
332,336,A
333,335,A
336,335,A
336,335,A
337,336,A
338,338,A
339,338,A
339,340,A
340,343,A
341,342,A
342,345,A
347,342,A
349,343,A
353,342,A
356,343,A
356,343,A
357,342,A
357,342,A
357,342,A
356,341,A
355,341,A
355,341,A
354,342,A
357,341,A
357,340,A
367,339,A
384,335,A
385,335,A
374,335,A
340,341,A
343,339,A
291,389,A
259,346,A
260,349,A
254,338,A
255,326,A
255,324,A
259,315,A
266,309,A
276,298,A
275,298,A
287,285,A
288,286,A
301,266,A
319,243,A
320,243,A
330,230,A
327,231,A
327,230,A
302,252,A
286,283,A
289,301,A
224,356,A
207,400,A
202,404,A
203,405,A
218,377,A
217,373,A
252,322,A
270,267,A
273,266,A
286,239,A
302,225,A
315,223,A
316,222,A
323,236,A
338,274,A
339,275,A
396,390,A
379,360,A
403,418,A
402,424,A
403,426,A
391,416,A
365,393,A
331,356,A
329,354,A
310,339,A
281,323,A
282,324,A
258,324,A
239,331,A
238,331,A
231,336,A
231,335,A
234,341,A
253,346,A
284,351,A
287,353,A
310,356,A
336,362,A
337,359,A
