x,y,label
289,290,J
288,290,J
262,261,J
249,227,J
250,225,J
245,211,J
238,200,J
226,190,J
226,188,J
213,185,J
213,184,J
204,183,J
202,182,J
201,182,J
201,181,J
202,181,J
203,181,J
203,182,J
206,177,J
206,176,J
209,173,J
212,169,J
214,168,J
215,166,J
215,167,J
215,166,J
215,166,J
215,166,J
215,166,J
241,165,J
289,162,J
290,168,J
369,212,J
360,217,J
412,145,J
408,145,J
421,149,J
419,150,J
343,138,J
310,137,J
309,138,J
299,136,J
297,136,J
296,137,J
296,137,J
308,170,J
340,299,J
339,298,J
316,344,J
321,342,J
293,354,J
304,348,J
215,305,J
210,293,J
