x,y,label
200,126,W
198,128,W
198,129,W
197,135,W
198,136,W
206,148,W
205,149,W
205,148,W
216,169,W
222,203,W
219,205,W
232,230,W
231,233,W
240,261,W
239,260,W
245,284,W
245,282,W
243,283,W
246,299,W
245,296,W
248,304,W
252,302,W
254,301,W
259,287,W
261,290,W
262,268,W
266,270,W
270,245,W
272,241,W
272,242,W
280,210,W
281,211,W
297,170,W
307,154,W
307,153,W
313,145,W
315,143,W
315,142,W
315,141,W
313,144,W
313,145,W
313,145,W
314,156,W
313,156,W
322,177,W
332,201,W
333,203,W
340,226,W
340,227,W
354,249,W
353,251,W
353,251,W
362,269,W
362,269,W
371,282,W
369,282,W
373,285,W
375,282,W
379,283,W
380,269,W
376,269,W
382,255,W
383,255,W
381,254,W
386,233,W
387,233,W
399,210,W
400,207,W
408,187,W
417,174,W
418,172,W
421,166,W
422,166,W
423,165,W
426,162,W
425,162,W
422,160,W
424,161,W
418,161,W
