x,y,label
290,179,H
291,176,H
290,176,H
290,175,H
290,175,H
289,175,H
287,180,H
285,185,H
286,184,H
283,194,H
279,207,H
280,208,H
275,226,H
272,248,H
272,249,H
269,275,H
266,299,H
264,298,H
261,321,H
257,339,H
257,338,H
252,350,H
251,351,H
251,351,H
253,346,H
254,331,H
252,333,H
253,317,H
258,303,H
260,301,H
261,288,H
263,277,H
263,277,H
264,274,H
265,273,H
270,274,H
269,273,H
277,274,H
277,273,H
289,275,H
305,275,H
304,276,H
319,275,H
336,274,H
336,276,H
352,276,H
364,275,H
371,274,H
373,275,H
379,274,H
381,274,H
382,270,H
384,260,H
384,260,H
382,250,H
382,235,H
382,235,H
381,222,H
381,211,H
381,204,H
381,203,H
382,202,H
380,206,H
381,205,H
378,216,H
378,217,H
376,232,H
376,251,H
377,253,H
377,281,H
377,297,H
377,310,H
378,310,H
376,319,H
375,323,H
375,323,H
375,320,H
373,317,H
373,318,H
