x,y,label
403,113,Z
403,114,Z
403,114,Z
402,114,Z
403,115,Z
407,115,Z
411,114,Z
420,116,Z
430,114,Z
459,115,Z
468,114,Z
482,111,Z
485,109,Z
497,109,Z
508,108,Z
519,107,Z
524,109,Z
528,109,Z
525,110,Z
524,110,Z
520,115,Z
501,124,Z
488,133,Z
492,130,Z
472,141,Z
457,149,Z
445,160,Z
433,172,Z
416,182,Z
406,191,Z
400,200,Z
391,206,Z
394,208,Z
392,212,Z
394,213,Z
401,214,Z
405,211,Z
411,208,Z
423,206,Z
442,209,Z
459,211,Z
468,206,Z
491,206,Z
505,213,Z
523,217,Z
535,216,Z
539,214,Z
546,217,Z
549,217,Z
551,219,Z
