x,y,label
295,103,S
295,104,S
294,103,S
292,102,S
293,102,S
287,101,S
287,100,S
278,100,S
277,102,S
268,103,S
265,105,S
251,111,S
253,112,S
242,119,S
242,117,S
227,132,S
228,130,S
219,143,S
222,144,S
218,156,S
222,155,S
228,170,S
226,170,S
231,182,S
232,180,S
251,191,S
248,187,S
269,197,S
265,196,S
280,201,S
281,200,S
297,204,S
294,204,S
318,208,S
316,207,S
343,214,S
338,214,S
354,218,S
356,218,S
372,223,S
375,225,S
388,237,S
388,242,S
410,254,S
413,261,S
390,263,S
392,266,S
390,280,S
395,280,S
383,291,S
382,292,S
367,302,S
363,303,S
356,306,S
357,305,S
338,311,S
339,312,S
333,311,S
330,313,S
323,315,S
324,316,S
318,313,S
316,314,S
308,315,S
311,316,S
304,313,S
305,313,S
299,311,S
298,310,S
295,308,S
296,307,S
292,307,S
293,305,S
292,304,S
295,304,S
292,305,S
289,305,S
