x,y,label
266,169,X
266,169,X
265,170,X
265,169,X
269,173,X
269,173,X
275,180,X
275,180,X
284,190,X
284,193,X
301,207,X
300,209,X
321,228,X
316,227,X
340,242,X
336,243,X
353,259,X
349,259,X
361,268,X
357,268,X
361,276,X
362,275,X
365,279,X
363,278,X
365,275,X
366,276,X
369,267,X
370,265,X
374,258,X
374,257,X
376,245,X
372,244,X
375,229,X
374,228,X
373,216,X
372,215,X
371,204,X
373,204,X
372,194,X
371,193,X
372,187,X
373,187,X
367,184,X
371,186,X
364,186,X
367,187,X
364,192,X
362,196,X
351,201,X
351,205,X
331,219,X
333,221,X
310,236,X
315,235,X
300,248,X
299,249,X
283,262,X
283,263,X
265,273,X
269,274,X
256,282,X
257,284,X
252,287,X
253,289,X
255,290,X
255,290,X
258,291,X
