x,y,label
237,190,J
231,182,J
227,177,J
227,177,J
227,177,J
228,176,J
229,175,J
237,177,J
238,175,J
238,175,J
273,179,J
305,181,J
342,186,J
347,188,J
376,180,J
377,181,J
408,178,J
427,177,J
435,180,J
437,180,J
428,183,J
409,183,J
409,184,J
387,183,J
388,183,J
388,183,J
352,180,J
342,183,J
342,183,J
339,183,J
338,186,J
338,186,J
340,191,J
342,202,J
345,221,J
347,220,J
349,244,J
350,242,J
347,271,J
349,300,J
347,302,J
346,302,J
317,346,J
298,353,J
296,354,J
276,352,J
280,352,J
251,331,J
251,313,J
250,316,J
249,315,J
239,300,J
242,305,J
241,307,J
