x,y,label
434,190,K
434,190,K
433,189,K
433,189,K
433,189,K
433,188,K
439,196,K
446,211,K
445,212,K
455,227,K
453,228,K
454,228,K
461,261,K
461,262,K
479,306,K
526,406,K
514,392,K
521,400,K
524,402,K
528,405,K
527,405,K
524,390,K
521,387,K
508,351,K
494,298,K
489,284,K
490,284,K
491,284,K
463,270,K
455,271,K
455,270,K
454,268,K
464,263,K
462,263,K
485,239,K
517,218,K
532,207,K
533,206,K
535,213,K
523,224,K
525,224,K
508,245,K
503,244,K
506,244,K
489,281,K
504,288,K
504,289,K
520,307,K
553,334,K
537,314,K
577,372,K
581,355,K
590,348,K
589,347,K
589,349,K
