x,y,label
331,147,S
331,145,S
331,145,S
327,143,S
326,144,S
321,142,S
320,143,S
310,144,S
309,143,S
297,143,S
295,143,S
280,147,S
278,145,S
267,148,S
267,148,S
255,158,S
257,155,S
251,166,S
251,166,S
248,176,S
248,176,S
245,189,S
244,191,S
245,202,S
246,202,S
255,208,S
255,210,S
269,215,S
266,214,S
287,219,S
287,219,S
306,221,S
305,221,S
327,221,S
325,222,S
348,219,S
346,221,S
372,223,S
370,224,S
391,232,S
391,232,S
399,242,S
399,245,S
406,252,S
404,251,S
412,271,S
412,268,S
403,288,S
403,286,S
388,298,S
389,301,S
366,312,S
366,312,S
352,316,S
351,317,S
336,320,S
337,320,S
326,320,S
324,319,S
317,320,S
319,319,S
308,318,S
312,318,S
313,319,S
308,317,S
308,316,S
307,316,S
306,315,S
305,314,S
305,313,S
306,313,S
303,312,S
305,312,S
305,313,S
305,313,S
