x,y,label
170,162,U
168,165,U
168,165,U
170,170,U
169,173,U
171,180,U
169,183,U
173,197,U
173,198,U
168,215,U
165,214,U
164,233,U
164,234,U
167,250,U
165,250,U
171,264,U
170,266,U
180,278,U
178,277,U
189,283,U
183,286,U
196,286,U
191,289,U
207,287,U
203,289,U
216,285,U
212,286,U
222,279,U
221,280,U
233,276,U
229,273,U
237,265,U
235,264,U
242,254,U
242,254,U
243,241,U
248,242,U
248,228,U
248,228,U
249,216,U
249,215,U
249,197,U
251,196,U
251,186,U
251,184,U
248,176,U
253,175,U
248,173,U
252,172,U
250,171,U
251,170,U
251,171,U
