x,y,label
201,171,R
202,172,R
200,175,R
199,175,R
196,188,R
196,188,R
196,236,R
200,226,R
209,278,R
215,279,R
218,318,R
216,323,R
187,343,R
189,341,R
191,332,R
193,332,R
204,303,R
212,302,R
225,270,R
216,268,R
211,267,R
201,269,R
227,209,R
215,196,R
239,169,R
240,169,R
272,167,R
270,167,R
297,188,R
296,187,R
294,212,R
293,212,R
258,248,R
262,248,R
240,253,R
237,255,R
223,257,R
224,256,R
222,258,R
221,258,R
234,268,R
233,268,R
243,277,R
255,284,R
303,310,R
301,311,R
317,324,R
315,320,R
320,324,R
321,323,R
