x,y,label
187,232,B
188,229,B
188,229,B
189,225,B
189,222,B
189,222,B
190,223,B
190,223,B
190,227,B
188,237,B
186,254,B
186,255,B
184,279,B
184,303,B
181,303,B
184,328,B
184,351,B
183,350,B
187,366,B
189,376,B
189,378,B
191,377,B
192,371,B
192,371,B
195,360,B
195,342,B
193,342,B
196,326,B
197,310,B
196,309,B
198,295,B
204,275,B
201,274,B
212,256,B
225,242,B
225,243,B
237,235,B
251,231,B
251,232,B
262,235,B
268,245,B
269,246,B
266,258,B
254,270,B
254,272,B
242,283,B
228,291,B
227,292,B
220,296,B
213,295,B
214,295,B
214,295,B
217,293,B
216,293,B
226,289,B
239,286,B
238,288,B
256,286,B
276,291,B
296,306,B
295,304,B
301,318,B
299,317,B
296,329,B
282,338,B
282,338,B
269,342,B
257,344,B
261,344,B
246,344,B
231,340,B
223,337,B
226,333,B
218,334,B
213,332,B
213,333,B
210,331,B
210,331,B
209,329,B
208,329,B
209,329,B
209,329,B
211,325,B
