x,y,label
174,185,Z
173,186,Z
173,186,Z
173,185,Z
173,186,Z
175,186,Z
179,187,Z
195,188,Z
207,187,Z
222,187,Z
236,189,Z
248,191,Z
250,191,Z
260,189,Z
270,188,Z
278,188,Z
286,189,Z
289,188,Z
294,189,Z
299,189,Z
298,190,Z
296,191,Z
292,193,Z
294,193,Z
288,195,Z
282,199,Z
275,202,Z
267,207,Z
259,210,Z
251,218,Z
244,224,Z
224,238,Z
219,245,Z
221,244,Z
212,256,Z
203,261,Z
198,268,Z
191,274,Z
187,279,Z
185,284,Z
185,286,Z
187,286,Z
189,288,Z
197,290,Z
198,288,Z
203,287,Z
211,287,Z
222,287,Z
235,287,Z
244,285,Z
253,288,Z
263,290,Z
271,290,Z
279,291,Z
287,289,Z
292,289,Z
296,286,Z
297,282,Z
297,286,Z
300,282,Z
299,282,Z
298,284,Z
