x,y,label
209,178,U
209,178,U
210,178,U
209,180,U
211,181,U
214,191,U
212,189,U
217,200,U
214,200,U
216,213,U
216,216,U
217,229,U
216,232,U
214,246,U
215,248,U
213,260,U
213,261,U
207,273,U
208,273,U
194,289,U
195,286,U
183,295,U
181,296,U
170,303,U
166,302,U
151,307,U
150,306,U
137,309,U
134,311,U
122,307,U
122,310,U
117,304,U
115,305,U
113,297,U
111,298,U
110,289,U
109,288,U
107,276,U
107,275,U
106,261,U
109,260,U
110,246,U
112,244,U
110,233,U
113,231,U
112,224,U
113,221,U
114,213,U
118,212,U
115,206,U
119,204,U
114,199,U
116,198,U
113,194,U
114,195,U
116,192,U
