x,y,label
197,201,D
199,200,D
198,201,D
197,203,D
197,202,D
196,209,D
194,216,D
195,215,D
193,226,D
191,240,D
191,239,D
189,254,D
190,254,D
190,272,D
190,291,D
186,311,D
186,311,D
188,328,D
185,342,D
185,344,D
183,356,D
183,365,D
184,365,D
182,370,D
181,367,D
182,368,D
181,362,D
181,354,D
182,353,D
184,341,D
184,328,D
184,328,D
184,315,D
188,301,D
188,301,D
190,287,D
194,274,D
194,274,D
198,263,D
202,250,D
201,249,D
209,238,D
217,230,D
217,230,D
226,225,D
239,225,D
239,225,D
255,224,D
270,230,D
272,230,D
288,239,D
302,252,D
308,264,D
308,265,D
309,276,D
309,277,D
305,287,D
297,297,D
297,297,D
287,305,D
275,313,D
274,313,D
261,319,D
249,322,D
245,321,D
243,321,D
233,323,D
231,323,D
220,326,D
213,325,D
210,327,D
204,325,D
196,325,D
196,327,D
191,327,D
186,327,D
185,326,D
185,326,D
183,325,D
182,326,D
182,326,D
181,326,D
181,326,D
181,326,D
181,325,D
