x,y,label
279,167,E
281,162,E
281,159,E
281,158,E
280,158,E
276,163,E
273,172,E
272,172,E
267,192,E
265,192,E
259,215,E
249,251,E
250,251,E
244,288,E
248,310,E
248,309,E
255,323,E
271,331,E
297,337,E
297,337,E
322,342,E
323,342,E
346,345,E
355,346,E
357,347,E
351,349,E
331,349,E
332,351,E
314,350,E
293,348,E
275,342,E
274,341,E
262,335,E
254,329,E
254,329,E
251,320,E
250,321,E
249,311,E
252,297,E
251,296,E
255,280,E
256,264,E
257,251,E
258,249,E
261,243,E
268,238,E
268,236,E
277,234,E
292,233,E
292,234,E
317,237,E
319,238,E
335,233,E
350,233,E
355,235,E
354,236,E
350,236,E
338,238,E
337,239,E
320,242,E
303,243,E
302,242,E
280,238,E
280,238,E
266,239,E
256,237,E
251,232,E
251,231,E
250,225,E
251,211,E
251,210,E
253,199,E
255,183,E
257,182,E
258,173,E
259,165,E
259,165,E
261,162,E
264,159,E
264,160,E
269,159,E
279,156,E
280,156,E
298,153,E
318,149,E
317,151,E
341,148,E
361,148,E
360,149,E
380,149,E
395,155,E
394,155,E
408,157,E
411,158,E
411,157,E
404,160,E
393,160,E
393,161,E
381,162,E
368,164,E
359,167,E
357,167,E
349,169,E
349,169,E
342,170,E
339,171,E
338,171,E
336,172,E
