x,y,label
341,172,W
340,173,W
341,173,W
341,176,W
342,176,W
343,184,W
344,185,W
344,201,W
344,202,W
345,233,W
340,235,W
345,262,W
344,266,W
358,291,W
362,295,W
363,317,W
366,314,W
364,330,W
368,323,W
380,328,W
377,329,W
368,330,W
377,325,W
381,326,W
378,323,W
388,311,W
385,308,W
389,290,W
388,291,W
397,276,W
401,275,W
408,253,W
410,255,W
414,237,W
413,234,W
415,215,W
412,215,W
411,206,W
413,205,W
411,203,W
410,203,W
411,206,W
410,207,W
412,215,W
411,215,W
411,236,W
419,235,W
425,250,W
423,252,W
432,265,W
430,266,W
433,281,W
436,280,W
440,285,W
441,285,W
444,291,W
442,290,W
445,292,W
453,293,W
444,293,W
446,292,W
443,290,W
444,291,W
449,283,W
446,285,W
455,275,W
456,275,W
460,264,W
458,262,W
470,247,W
466,249,W
476,236,W
474,236,W
478,219,W
478,221,W
481,214,W
481,212,W
485,205,W
483,204,W
483,199,W
485,198,W
482,197,W
482,197,W
