x,y,label
194,93,B
195,91,B
196,90,B
196,90,B
199,90,B
199,92,B
198,99,B
199,100,B
196,114,B
196,115,B
192,140,B
187,178,B
189,178,B
185,230,B
178,277,B
181,284,B
179,315,B
180,348,B
181,371,B
179,373,B
182,380,B
184,373,B
183,374,B
188,347,B
187,348,B
193,313,B
189,282,B
193,279,B
198,233,B
207,200,B
219,168,B
219,168,B
235,142,B
255,122,B
256,121,B
278,110,B
278,111,B
301,108,B
320,114,B
321,114,B
334,131,B
334,162,B
325,185,B
326,185,B
301,200,B
278,214,B
277,214,B
253,225,B
233,230,B
234,229,B
223,233,B
222,232,B
220,233,B
221,229,B
233,227,B
233,226,B
263,225,B
278,215,B
276,214,B
300,209,B
329,212,B
331,212,B
351,223,B
354,223,B
374,242,B
378,265,B
372,288,B
371,289,B
357,308,B
330,321,B
332,325,B
299,331,B
280,342,B
283,340,B
261,343,B
245,342,B
244,342,B
231,340,B
216,337,B
214,336,B
208,333,B
204,327,B
203,326,B
201,323,B
201,321,B
200,319,B
201,319,B
201,317,B
202,317,B
202,317,B
201,317,B
201,317,B
201,317,B
200,317,B
201,317,B
