x,y,label
363,166,U
364,166,U
363,169,U
363,169,U
364,168,U
363,171,U
359,178,U
359,179,U
361,194,U
360,194,U
364,212,U
369,219,U
366,230,U
368,230,U
367,230,U
372,259,U
374,262,U
387,279,U
404,288,U
403,284,U
420,303,U
424,305,U
435,299,U
433,316,U
451,301,U
448,295,U
452,300,U
470,303,U
466,309,U
469,309,U
467,294,U
469,296,U
483,261,U
483,255,U
485,230,U
488,229,U
474,218,U
486,211,U
485,208,U
491,202,U
482,201,U
485,196,U
484,189,U
489,188,U
482,185,U
484,186,U
484,182,U
488,182,U
487,182,U
485,178,U
488,179,U
487,177,U
487,178,U
490,179,U
