x,y,label
181,157,X
181,158,X
181,159,X
182,159,X
185,163,X
185,163,X
191,170,X
194,170,X
206,176,X
205,178,X
219,189,X
220,186,X
236,205,X
234,203,X
246,217,X
242,218,X
250,224,X
247,225,X
255,229,X
254,229,X
259,235,X
259,234,X
265,238,X
265,239,X
267,243,X
268,243,X
268,246,X
271,245,X
272,246,X
272,247,X
272,245,X
272,245,X
274,239,X
276,238,X
276,223,X
278,224,X
278,207,X
278,209,X
275,196,X
277,195,X
276,182,X
278,182,X
277,172,X
281,172,X
279,164,X
281,163,X
277,162,X
277,160,X
274,162,X
275,161,X
271,165,X
271,165,X
263,175,X
262,176,X
254,185,X
251,186,X
240,198,X
238,199,X
228,213,X
229,212,X
214,225,X
214,225,X
208,233,X
210,232,X
210,232,X
206,240,X
200,246,X
201,244,X
198,250,X
199,248,X
193,252,X
195,250,X
193,253,X
196,253,X
