x,y,label
383,206,B
382,207,B
383,207,B
382,207,B
382,207,B
383,207,B
384,208,B
385,209,B
385,216,B
385,240,B
386,241,B
391,290,B
391,322,B
394,342,B
394,340,B
393,349,B
392,350,B
393,350,B
390,346,B
391,348,B
390,342,B
393,335,B
392,333,B
371,293,B
361,256,B
365,237,B
364,237,B
367,206,B
380,190,B
381,190,B
406,184,B
426,192,B
428,191,B
444,205,B
442,206,B
447,223,B
433,246,B
396,256,B
396,258,B
378,259,B
367,257,B
366,257,B
364,257,B
368,256,B
367,254,B
378,252,B
378,252,B
403,252,B
434,259,B
437,279,B
437,284,B
437,303,B
430,321,B
435,334,B
412,313,B
397,319,B
397,318,B
380,322,B
372,322,B
372,321,B
363,318,B
360,315,B
360,315,B
359,312,B
359,311,B
