x,y,label
223,198,J
221,196,J
221,195,J
222,196,J
222,195,J
227,196,J
227,193,J
237,194,J
255,193,J
278,190,J
311,192,J
310,191,J
352,196,J
353,196,J
383,191,J
383,193,J
402,191,J
386,192,J
386,193,J
363,193,J
363,193,J
343,192,J
343,193,J
327,191,J
328,191,J
315,191,J
313,190,J
313,191,J
312,193,J
312,193,J
313,200,J
314,200,J
317,244,J
315,287,J
315,286,J
319,318,J
317,314,J
308,354,J
303,359,J
280,378,J
276,376,J
262,369,J
235,348,J
237,351,J
230,342,J
230,340,J
227,339,J
228,337,J
245,330,J
